n,p,k,temperature,humidity,ph,rainfall,label,npk_total,n_to_p_ratio,n_to_k_ratio,p_to_k_ratio,npk_balance,moisture_index,heat_stress,gdd_proxy,is_low_rainfall,is_high_rainfall,is_very_high_rainfall,is_cool,is_hot,is_very_hot,temperature_squared,rainfall_squared,ph_deviation,is_acidic,is_alkaline,is_very_acidic,is_very_alkaline,is_extreme_acidic,ph_deviation_squared,ph_n_interaction,ph_p_interaction
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,117,0.5666666572222224,1.4782608052930084,2.6086955387523676,19.0,2.4982113089649096,0.09434349866610674,20.13574670605393,1,0,0,0,0,0,405.04543188088473,10009.946131909353,0.8407450189999999,1,0,0,0,0,0.7068521869733101,192.414669354,339.55529886
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,108,0.11249999859375003,0.47368418559556913,4.210526094182837,38.43175770115127,2.3231645564489503,1.4707694763062562,27.278955153018483,1,0,0,0,0,0,475.51016828995495,15649.3266362,0.5545340510000001,1,0,0,0,0,0.3075080137184707,53.509193541,475.63727592
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,103,0.15277777565586423,0.5499999725000013,3.5999998200000087,32.929217016706204,2.82497203885888,0.0,22.125365955537628,1,0,0,1,0,0,381.118729604899,12844.601449368674,0.5488225479999995,1,0,0,0,0,0.3012061891932118,65.462951972,428.48477654400006
3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,94,0.044776118734684796,0.12499999479166687,2.791666550347227,32.624121954978854,2.0563401257693483,0.0,17.560447435482736,1,0,0,1,0,0,289.0229929573141,10669.369622779297,0.9791199860000006,1,0,0,0,0,0.9586759469846414,16.562640041999998,369.89896093799996
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,127,0.5072463694601975,1.5217390642722146,2.999999869565223,23.86070689089771,1.883979191606903,0.0,12.667032599220853,1,0,0,1,0,0,281.83409105449994,5693.197521611959,0.921589794,1,0,0,0,0,0.8493277484049624,195.24435721,384.910304214
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,105,0.03896103845505145,0.11999999520000018,3.079999876800005,38.0,1.424342848739789,3.7388861536762867,15.4593273259216,1,0,0,0,0,0,617.4758663764443,3870.447646358466,0.8918348050000002,1,0,0,0,0,0.7953693194093885,16.824495585,431.828720015
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,104,0.3709677359521333,1.2105262520775657,3.2631577229916986,23.75570107012911,2.020558084860233,0.0,16.315977072749547,1,0,0,1,0,0,272.8388582211737,9757.081875144335,0.8905648720000006,1,0,0,0,0,0.7931057912403774,129.017007944,347.78497793599996
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,110,0.30985915056536406,1.2941175709342605,4.176470342560568,29.838453936712828,2.0876960383633087,0.0,19.549111918161188,1,0,0,1,0,0,329.5314645481824,11597.307629266252,0.9907046209999999,1,0,0,0,0,0.9814956460707535,121.20449833800001,391.15997190900003
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,135,0.3924050583239866,1.2399999504000019,3.159999873600005,29.597297173897484,1.4140832333765487,2.4772428955468375,14.697446702028603,1,0,0,0,0,0,537.7132036021427,4017.2891071278627,0.5979665939999999,1,0,0,0,0,0.3575640475399607,182.96303558600002,466.26063907400004
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,111,0.5762711766733699,1.888888783950623,3.2777775956790225,20.663978319771825,1.9277353198532374,2.6367987913727267,20.497031598594667,1,0,0,0,0,0,546.62560126506,7685.8512184844985,0.7558823370000001,1,0,0,0,0,0.5713581073885817,195.300000542,338.902942117
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,92,0.19047618745275893,0.7058823114186875,3.7058821349481095,28.112867753634337,2.682067582593385,0.0,25.41145994339172,1,0,0,1,0,0,337.05005371992905,19158.646893175694,0.7828566029999999,1,0,0,0,0,0.6128644608606995,68.605720764,360.18003401100003
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,103,0.4821428485331634,1.3499999325000034,2.799999860000007,19.08751773629388,1.947822708180047,0.0,18.28778181216654,1,0,0,1,0,0,370.9381114290784,9016.139169979928,0.9573098809999996,1,0,0,0,0,0.9164422082602334,149.652633213,310.39064666400003
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,94,0.11111110934744271,0.2916666545138894,2.6249998906250043,28.711205710198474,2.589384741084573,2.2444328070608246,24.729324766405345,1,0,0,0,0,0,526.9128517811148,11606.084409123288,0.6413821329999996,1,0,0,0,0,0.41137104053162915,41.010325069000004,369.092925621
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,113,0.35820894987747837,1.0909090413223161,3.0454544070247995,25.423086620891123,2.395755896361342,0.09255500637988913,21.050638307202576,1,0,0,0,0,0,404.81613032184896,10946.435676571353,0.8811557229999991,1,0,0,0,0,0.7764354081756512,134.85226264800002,376.46256655900004
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,106,0.15492957528268203,0.4583333142361119,2.9583332100694495,31.564748269760262,3.2170310091754026,0.8811003942595871,29.935600859239347,1,0,0,0,0,0,446.9044296574484,20052.16639921385,0.8933796539999985,1,0,0,0,0,0.7981272061811571,61.67282380600002,398.0700445660001
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,126,0.49999999324324335,2.466666502222233,4.933333004444466,29.816103031751148,1.1429269658762744,4.026230031853555,15.629320264661137,1,0,0,0,0,0,621.1858888010892,3932.4082587711055,0.9178215979999997,1,0,0,0,0,0.8423964857552731,206.540600874,413.081201748
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,125,0.32894736409279784,1.0416666232638907,3.1666665347222276,29.737742572921256,3.3717948801517426,0.0,20.74690488702197,1,0,0,1,0,0,235.02197237938287,18314.630671906303,0.9349646700000003,1,0,0,0,0,0.8741589341482094,139.12588325,422.94268508
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,117,0.5151515073461893,1.999999882352948,3.8823527128027813,24.879710609249457,2.6615981431716706,0.0,23.529689224976696,1,0,0,1,0,0,353.8526942963648,15646.235960557224,0.6103854229999994,1,0,0,0,0,0.3725703646108882,200.24689561800002,388.71456208200004
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,104,0.28985506826297003,1.3333332444444503,4.599999693333354,29.838453936712828,2.4460853991235845,2.658637036806628,25.180576978316402,1,0,0,0,0,0,549.5558079531806,11537.708232444644,0.5658636220000002,1,0,0,0,0,0.3202016387029591,118.68272755999999,409.455410082
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,118,0.569230760473373,2.312499855468759,4.062499746093765,24.583192089989723,1.2065249069658006,2.297288657952436,14.52153699455536,1,0,0,0,0,0,521.4464686489657,4044.039980376195,0.8164516920000002,1,0,0,0,0,0.6665933653696632,210.291287396,369.43064002
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,107,0.24324323995617245,1.1999999200000053,4.933333004444466,33.231511150312336,3.2626985283123187,3.8113028022645534,36.476954707790206,1,0,0,0,0,0,620.1883914500075,21454.25878809654,0.7916339700000004,1,0,0,0,0,0.6266843424579615,102.75058854,422.41908622
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,96,0.0597014916462464,0.15999999360000025,2.679999892800004,32.07802986469088,2.9140575181644834,2.86468061389672,28.458986232182184,1,0,0,0,0,0,565.8259213652166,14313.835170530658,0.5518355460000004,1,0,0,0,0,0.30452246982911857,23.792657816,398.52701841799995
37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans,118,0.6607142739158166,1.4799999408000024,2.2399999104000035,15.631165450257807,2.484320807944661,1.652883973344689,27.950707249963244,1,0,0,0,0,0,486.4637318829152,16059.615230702982,0.7252448560000007,1,0,0,0,0,0.5259801011544617,213.66594032799998,323.386288064
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,79,0.08474576127549557,0.3333333111111126,3.9333330711111287,28.728615235220325,2.7080958650633615,0.0,25.326602210175388,1,0,0,1,0,0,356.2629813724042,18004.586865621113,0.52770837,1,0,0,0,0,0.2784761237680569,29.86145815,352.36520617
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans,93,0.1803278658962645,0.5238094988662143,2.9047617664399157,26.457513110645905,3.1160315744013056,0.0,25.204348529554217,1,0,0,1,0,0,346.82684624683424,18316.321002069497,0.9678994459999997,1,0,0,0,0,0.9368293375671063,60.853106094000005,337.45813379400005
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,122,0.27499999656250007,1.0999999450000026,3.9999998000000097,34.07834111768548,1.8891190642881617,2.4411137342591904,23.036138694125533,1,0,0,0,0,0,529.4070605171945,10023.736468806545,0.8304392739999997,1,0,0,0,0,0.6896293878016466,124.730335972,453.56485808
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans,92,0.19672130825047038,0.6315789141274255,3.2105261468144133,26.501572280401277,1.6538891687792199,0.0,13.24458692930575,1,0,0,1,0,0,373.71176612367117,4693.967352097925,0.8442731829999994,1,0,0,0,0,0.7127972075329505,67.868721804,344.99933583700005
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans,100,0.06756756665449234,0.23809522675737013,3.523809356009078,36.11555528208494,1.4303525434002253,0.0,10.879156699876813,1,0,0,1,0,0,263.89001590060707,4485.052232709431,0.9082959860000006,1,0,0,0,0,0.8250015981837133,27.95852007,413.78609703599994
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,118,0.39130434215500953,1.2272726714876059,3.1363634938016594,25.813433195399124,1.722318882424798,0.0,12.3887040669418,1,0,0,1,0,0,321.0017917512331,4781.281363600698,0.5676769149999998,1,0,0,0,0,0.32225707982391705,160.172723295,409.330292865
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans,124,0.4133333278222223,1.7222221265432152,4.166666435185197,29.871948937646057,1.9055629547480426,0.0,13.749094371569853,1,0,0,1,0,0,239.2557024132083,7901.06961429304,0.6757916910000006,1,0,0,0,0,0.45669440962464025,180.55045757899998,436.8156231749999
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,124,0.5294117569204153,1.7999999100000044,3.3999998300000085,24.440403706431145,1.9453639302709989,0.0,13.961770365207615,1,0,0,1,0,0,291.07924762028165,6696.837143989075,0.6355704700000002,1,0,0,0,0,0.40394982233602117,211.11946308,398.78120803999997
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,86,0.07692307573964499,0.3124999804687512,4.062499746093765,31.942656954820357,2.0167630135273753,1.0823207496793181,23.26886929290907,1,0,0,0,0,0,454.87335856114566,11903.09935677854,0.6332556279999997,1,0,0,0,0,0.401012690393674,29.33372186,381.33838418000005
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,126,0.40506328601185715,2.1333331911111206,5.266666315555579,33.15116890850155,1.6929331940810073,3.0981113839038397,19.5103315116631,1,0,0,0,0,0,571.6451125409291,6658.904753038361,0.7938013789999996,1,0,0,0,0,0.630120629302301,182.598355872,450.789691059
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,111,0.14102563921762,0.49999997727272827,3.545454384297528,35.93048844644336,2.562352734906687,3.0111132584066165,26.923392763934597,1,0,0,0,0,0,571.0937520130617,12692.645916121091,0.5594531820000004,1,0,0,0,0,0.3129878628499255,65.346014998,463.362651804
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans,77,0.0,0.0,2.4999998863636415,27.682726262659415,2.960522361967363,2.372030480602189,33.068276200995314,1,0,0,0,0,0,528.3869645880958,20695.266238404653,0.5832207110000001,1,0,0,0,0,0.3401463977393456,0.0,325.422860895
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,88,0.23728813157138762,0.9333332711111153,3.9333330711111287,25.69695182961071,3.355639588760834,1.0417282424182748,31.270101387980375,1,0,0,0,0,0,455.8804581252361,21449.027335713363,0.7209095239999996,1,0,0,0,0,0.5197105417939061,80.907266664,340.96633808400003
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,120,0.42647058196366794,1.2608695103969778,2.956521610586017,24.43358344574123,2.250493691548489,3.3610936631349846,28.207043446203617,1,0,0,0,0,0,583.8913810201802,13626.460774020568,0.6726197100000002,1,0,0,0,0,0.4524172742804844,168.99402841,396.26185971999996
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,119,0.47058822837370257,1.6842104376731348,3.5789471800554113,25.383721817994566,2.7228347103056336,3.786765773127854,36.87950229599698,1,0,0,0,0,0,606.5556419474791,22423.29632337697,0.985765862,1,0,0,0,0,0.9717343346846031,176.455492416,374.967921384
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,98,0.26562499584960947,0.999999941176474,3.7647056608996667,27.135462651912412,3.107690188113226,0.7672229508633673,26.196067097150834,1,0,0,0,0,0,441.93003760940775,15528.112437673779,0.8373008960000003,1,0,0,0,0,0.7010727904424034,96.26588476799999,362.412742656
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,101,0.18840579437093052,0.684210490304711,3.6315787562326967,30.74627348693388,2.305978899859599,0.0,19.939198329877836,1,0,0,1,0,0,299.5822793954299,13270.866048570026,0.63609603,1,0,0,0,0,0.40461815938176093,76.23075161,404.60937393
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans,103,0.20895522076186238,0.6363636074380178,3.0454544070247995,28.571547618799602,2.09528614283476,2.878704110406042,20.16647143691315,1,0,0,0,0,0,567.6671750443503,7164.172742312615,0.8753097520000006,1,0,0,0,0,0.7661671619463025,78.74566347199999,376.85424661599995
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,98,0.13043478071833653,0.4499999775000011,3.4499998275000086,31.942656954820357,3.099573847218023,0.0,24.97142682499795,1,0,0,1,0,0,372.72444618665696,16730.11158929854,0.9084390009999996,1,0,0,0,0,0.8252614185378774,50.324048991000005,385.817708931
20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans,115,0.27397259898667675,0.9090908677685968,3.3181816673553786,30.038863715748857,2.9118658548169907,0.0,20.911551769058548,1,0,0,1,0,0,257.2073770459018,17001.57291025037,0.5236874620000007,1,0,0,0,0,0.2742485578560022,119.52625075999998,436.270815274
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,138,0.5128205062458909,1.9999999000000048,3.8999998050000095,29.46183972531247,1.669904904510719,0.0,15.377924040547208,1,0,0,1,0,0,368.0921623434151,6424.492884915409,0.8307637420000002,1,0,0,0,0,0.690168395021843,226.76945031999998,442.200428124
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,122,0.37499999479166674,1.1739129924385654,3.130434646502841,27.209067116190024,1.3957706452637315,0.0,12.759755635820852,1,0,0,1,0,0,397.1608571167587,4099.380917540879,0.5380655189999999,1,0,0,0,0,0.28951450273673923,160.972230987,429.259282632
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,96,0.20895522076186238,0.9333332711111153,4.466666368888909,30.315012782448235,3.4368725739271917,0.0,27.250778740085337,1,0,0,1,0,0,382.7408884544154,19402.289233843683,0.8099343120000002,1,0,0,0,0,0.6559935897549137,79.660919632,381.234401096
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,81,0.12499999776785718,0.3888888672839518,3.1111109382716142,25.709920264364882,1.8525172862632746,0.0,13.944238185653298,1,0,0,1,0,0,335.3870450302997,5797.5339673798435,0.8016286890000002,1,0,0,0,0,0.642608555027859,39.888599176999996,319.10879341599997
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,110,0.41538460899408297,1.4999999166666713,3.611110910493838,24.94660965609021,1.7037464672098113,0.0844065375519756,14.753427433531773,1,0,0,0,0,0,404.4095906780925,5382.2566539908485,0.9049683699999997,1,0,0,0,0,0.8189677507004565,151.06585401,363.67705595
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans,109,0.47619046863189735,1.8749998828125072,3.9374997539062653,24.13158373031769,2.203636217304118,2.815361806265399,23.746193987362002,1,0,0,0,0,0,557.1991276455191,10119.932011884981,0.9740954739999985,1,0,0,0,0,0.9488619924672818,165.77713578000004,348.1319851380001
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,132,0.5285714210204083,1.4799999408000024,2.7999998880000043,23.302360395462088,2.0927512262538364,0.0,16.58688757443053,1,0,0,1,0,0,389.3269261658075,7066.678950677744,0.6805962289999998,1,0,0,0,0,0.4632112269290202,215.317939527,407.35826397
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,109,0.4285714217687076,1.4210525567867074,3.315789299168984,23.437861108329262,2.8222335130856795,0.7361697727896974,27.882428000533164,1,0,0,0,0,0,438.23649131211545,17739.960195401076,0.937798066,1,0,0,0,0,0.8794652125933404,150.179452218,350.418721842
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,106,0.3666666605555557,0.9166666284722238,2.4999998958333376,21.385353243127252,2.110964165034471,0.0,19.581837108883565,1,0,0,1,0,0,352.773388751004,10869.537124567429,0.8693352470000004,1,0,0,0,0,0.7557437716765517,123.874624566,337.83988517999995
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,99,0.041666666087962975,0.12499999479166687,2.999999875000005,35.369478367654786,7.105206053188707,6.947072354361104,44.78425590478218,1,0,0,0,1,1,1333.1760717064992,15043.996209576135,0.46839222000000014,0,0,0,0,0,0.21939127175652853,18.094823339999998,434.27576016
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,122,0.6779660902039646,1.7391303591682452,2.5652172797731616,18.0092568789868,10.270864874616786,6.295212138651988,60.401443615559955,1,0,0,0,1,1,1360.9928960342565,26806.417590234352,1.2309153310000003,1,0,1,0,0,1.5151525520908402,210.76338676,310.875995471
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,129,0.4520547883280166,1.4347825463138022,3.1739129054820476,26.457513110645905,6.1367459114724525,3.750528006377166,30.20899694592764,1,0,0,0,0,0,854.7089195470194,10677.126160830507,0.5142072969999996,1,0,0,0,0,0.26440914428804574,197.531159199,436.96286731900005
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,108,0.47368420221606666,1.124999953125002,2.3749999010416705,18.24828759089466,6.17115433543635,4.154891325601313,38.90650270107915,1,0,0,0,0,0,747.22130331168,20257.93356961719,0.40813725000000023,0,0,0,0,0,0.16657601483756268,164.48029425,347.23617674999997
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,107,0.12658227687870535,0.5555555246913597,4.3888886450617415,37.74034092762456,10.240993593183019,0.4739647452348437,38.88959954829559,1,0,0,0,0,0,443.7076160909185,34085.530610249705,0.8752686620000008,1,0,0,0,0,0.7660952306792715,56.247313379999994,444.35377570199995
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,130,0.39999999466666675,1.199999952000002,2.9999998800000047,27.53785273643051,6.323226036427058,5.956581399111718,45.286805063342314,1,0,0,0,1,0,920.0766926041006,22290.4756672023,0.053908241000000245,0,0,0,0,0,0.0029060984477141073,193.38275277,483.456881925
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,130,0.5714285632653062,1.9999999000000048,3.4999998250000086,25.16611478423583,6.62131131492674,6.48695639679087,46.75940932485771,1,0,0,0,1,0,1011.3228546890793,21619.627701203182,0.8765099570000006,1,0,0,0,0,0.7682697047201429,224.93960171999998,393.64430301
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas,112,0.6909090783471077,1.9999998947368476,2.8947366897507005,18.0092568789868,7.601633657636018,8.142180433834907,65.97541732655536,1,0,0,0,1,0,1101.0346551038851,39533.321419410255,0.6353766479999994,1,0,0,0,0,0.4037034848237151,222.85568737600002,322.55428436000005
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,113,0.6034482654577885,1.7499999125000043,2.899999855000007,19.139836293274122,5.716409976473659,3.4277849610490723,26.462781762334235,1,0,0,0,0,0,863.5008880361029,8109.7637339274015,0.738297481,1,0,0,0,0,0.5450831704509455,201.659588165,334.178746102
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,120,0.6229508094598228,1.809523723356013,2.9047617664399157,20.074859899884732,8.610464795257307,3.3505978430252785,38.68280270904415,1,0,0,0,1,0,916.499936035125,16326.888487305741,1.8034813219999997,1,0,1,0,1,3.2525448788028664,178.467709764,286.487639358
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,115,0.5689655074316292,1.3749999427083357,2.416666565972226,17.61628034896508,7.469420202205439,4.82934235770681,38.519093813068665,1,0,0,0,1,1,1257.2630184791278,11801.194868316381,1.2304957859999996,1,0,1,0,0,1.514119879363757,173.893639062,305.631244412
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas,89,0.285714280612245,0.9411764152249167,3.2941174532872086,22.810816147900834,7.0704255474035715,8.275618031784406,59.6967611391835,1,0,0,0,1,0,1142.4535464041562,31193.419651288197,0.9454448829999986,0,0,0,0,0,0.8938660267908811,119.12711812799998,416.9449134479999
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas,120,0.43055554957561737,1.823529304498276,4.235293868512125,28.583211855912904,4.76725662429864,4.391773067747417,27.648062600297056,1,0,0,0,0,0,823.2196598121225,9285.679179775685,0.6669682920000009,1,0,0,0,0,0.4448467025333984,180.82398294799998,419.97828297599995
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas,116,0.19999999750000003,0.799999960000002,3.9999998000000097,35.85154575933001,6.915021835943401,4.869971184065005,38.117648661955194,1,0,0,0,1,0,975.9511557078717,14887.580500505732,0.8393209289999986,0,0,0,0,0,0.7044596218574206,117.42913486399998,587.1456743199999
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,116,0.37499999479166674,1.5882352006920468,4.235293868512125,29.297326385411576,6.910474457845745,3.840676213855452,34.99196075317428,1,0,0,0,0,0,839.8632114720974,14579.00882699121,0.1520706470000004,0,0,0,0,0,0.02312548167899873,171.39409253099998,457.05091341599996
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,121,0.6451612799167535,2.1052630470914186,3.2631577229916986,21.501937897160182,3.2947765906516193,4.822454615136801,26.369883602867844,1,0,0,0,0,0,746.4910982164349,9315.191606306134,1.8022492960000003,1,0,1,0,1,3.2481025249324964,187.91002816,291.260543648
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,92,0.31034482223543414,1.1249999296875044,3.624999773437514,23.692474191889147,6.998873455042971,0.9033562784684647,38.73902939825009,1,0,0,0,0,0,461.2219292687349,32537.75034283076,1.537338578,1,0,1,0,1,2.363409903407062,89.327905596,287.834362476
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,87,0.044117646410034614,0.18749998828125072,4.249999734375017,34.39476704383968,3.7290439184575854,0.0,19.68793736890829,1,0,0,1,0,0,335.58958894915605,11550.26528253776,1.535112143,1,0,1,0,1,2.3565692915860526,14.894663570999999,337.61237427599997
26,67,24,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas,117,0.38805969570060156,1.0833332881944462,2.791666550347227,24.269322199023193,6.094292662034404,10.570479884030744,59.71246305791802,1,0,0,0,1,1,1367.368330634194,26076.20905472841,0.8571868839999999,1,0,0,0,0,0.7347693541016292,146.713141016,378.068478772
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,106,0.2285714253061225,0.799999960000002,3.4999998250000086,30.088757590391353,4.877663802707054,2.8768345554144488,30.15353443207867,1,0,0,0,0,0,615.2719474962279,14777.784725056525,0.8906044,1,0,0,0,0,0.79317619729936,89.7503296,392.657692
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,106,0.38095237490551787,1.263157828254851,3.315789299168984,24.090108620206205,10.89094216228758,0.0,37.64957398369606,1,0,0,1,0,0,374.34294863590253,37866.09114233637,1.8184239570000003,1,0,1,0,1,3.306665687391539,112.357825032,294.939290709
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,110,0.11842105107340722,0.35999998560000057,3.0399998784000046,34.99047489436708,8.982865542352158,4.430563451174118,51.76287649672082,1,0,0,0,0,0,834.2289263481788,32118.226767127042,0.7904877600000004,1,0,0,0,0,0.6248708987098183,51.38561016,433.92293023999997
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,90,0.2909090856198348,0.8421052188365674,2.8947366897507005,21.702534414210707,9.081474702358316,0.0,37.60827781659535,1,0,0,1,0,0,381.9343742169427,37032.083410403735,0.08645621899999956,0,0,0,0,0,0.007474677803775884,102.616700496,352.74490795500003
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,124,0.37333332835555566,1.3333332698412728,3.571428401360552,29.36551265231604,5.776529089404537,2.3610202751592784,28.31247977742633,1,0,0,0,0,0,613.7607329431861,13060.407225846038,0.4924918370000002,0,0,0,0,0,0.24254820951163478,168.210228564,450.563112225
16,71,24,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas,111,0.22535210950208298,0.66666663888889,2.9583332100694495,29.715315916207253,5.363858181619033,0.0,25.599282346945607,1,0,0,1,0,0,336.0346620365031,19501.656546593218,1.5536301259999998,1,0,1,0,1,2.4137665684147755,79.141917984,351.192261054
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,115,0.34285713795918377,1.1428570884353766,3.333333174603182,27.465129406819358,6.0244418594199365,0.0,25.422780624131676,1,0,0,1,0,0,366.6187288960406,17629.15322435686,0.9827919219999997,1,0,0,0,0,0.9658799619484534,132.41299387200002,386.20456546
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,131,0.5277777704475309,1.809523723356013,3.42857126530613,25.967928938083094,9.221000510545615,4.163015826034633,52.65695174038185,1,0,0,0,0,0,797.1678230925428,34782.57007203633,0.5978968279999997,1,0,0,0,0,0.3574806169324612,224.27992053600002,424.951428384
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,96,0.13636363429752069,0.4285714081632663,3.142856993197286,30.04995840263344,5.361822723526713,6.6644947180406255,47.31129805388475,1,0,0,0,1,0,907.1012029328423,24675.955850421655,0.7801101240000001,1,0,0,0,0,0.6085718055672956,51.479008883999995,377.512731816
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,107,0.6071428463010207,1.999999882352948,3.2941174532872086,19.55334583474995,4.948391462385924,8.660692262300511,46.66758399651614,1,0,0,0,1,0,1116.407612464745,19507.779880358565,1.951797902,1,0,1,0,1,3.8095150502516018,154.638871332,254.699317488
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas,96,0.013157894563711914,0.05263157617728546,3.999999789473695,39.153543900903784,8.279452927364177,2.231412869941873,42.890089614204015,1,0,0,0,0,0,584.9399402257304,31448.695166969763,0.1695294160000005,0,0,0,0,0,0.028740222889301222,6.6695294160000005,506.884235616
